source_file	source_line	function	signature	source_owner	target_branch	source_anchor	source_text_sha256	source_algorithm	source_fields	source_constants	source_side_effects	retail_classification	retail_va_or_empty	retail_name_candidates	retail_evidence	retail_evidence_boundary	retail_falsifier	rebuild_disposition	rebuild_owner	rebuild_evidence
Player.h	66	CPlayer::GetControlType	GetControlType()	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:66-66	27c7ac74c3730f2a5c7aba889c9fa49acd8f6567c2f78d0a8583568468179a7c	Returns CONTROL_MECH.		CONTROL_MECH	NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:66;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	68	CPlayer::GetNumber	GetNumber()	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:68-68	f6f98d1b7de20578b88a84ab4038fb7a2ac1359e1ad89d7bd769e9544ff1d9d4	Returns mNumber.	mNumber		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:68;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	70	CPlayer::GetNumEnemyThingKilled	GetNumEnemyThingKilled(EKilledType type)	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:70-70	e633711a7f30c09e2a3ebaf74ed940fff9a7bbf66dc78c53d8087715b44bf25a	Returns mThingsKilled[type].	mThingsKilled		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:70;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	71	CPlayer::GetBattleEngine	* GetBattleEngine()	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:71-71	c86e8d90a9636a1d7ecd2888da55737491f6129cf4328b2b3a6341a282862121	Returns mBattleEngine.ToRead().	mBattleEngine		mBattleEngine.ToRead	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:71;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	72	CPlayer::IsGod	IsGod()	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:72-72	e48efa6ece4fdb0a56a9f543486c40b81dc18b888458ad2d3d2842edf3ad3f84	Returns mIsGod.	mIsGod		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:72;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	73	CPlayer::ShouldRenderInternalCockpit	ShouldRenderInternalCockpit()	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:73-73	265c2f812908efe46a2ad0d60f441588381ce2ac416acf3220e5d6203e472674	Returns mCurrentViewMode == PLAYER_FP_VIEW.	mCurrentViewMode	PLAYER_FP_VIEW	NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:73;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	74	CPlayer::GetIsInFPV	GetIsInFPV()	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:74-74	06a8763e1177b507d47895b7a00e94a937dfb8b2010025c2e4975a75720e0d86	Returns mCurrentViewMode == PLAYER_FP_VIEW.	mCurrentViewMode	PLAYER_FP_VIEW	NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:74;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	75	CPlayer::GetPreferredCurrentViewMode	GetPreferredCurrentViewMode()	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:75-75	db4c1ff2fcffd74d2ed2dd3ede34599dedd6400d5d442221bd1fb84180bbb390	Returns mPreferedControlView.	mPreferedControlView		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:75;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	86	CPlayer::SetStat	SetStat(EPlayerStats s,int v)	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:86-86	d5ca0c87993c905fc89342d5d2cfe953d57efd86cd759b602683ad33402febc1	Writes mStat[s]; source body: mStat[s]=v;	mStat		mStat[s]	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:86;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	87	CPlayer::GetStat	GetStat(EPlayerStats s)	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:87-87	d5114cee8b42b1aa5afbb32e5e813dccace858eccb1015f03a3b3889d2952a8f	Returns (mStat[s]).	mStat		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:87;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	88	CPlayer::IncStat	IncStat(EPlayerStats s,int v=1)	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:88-88	7e35ee4654bc2eb1132d49f2f57add26975133354bb7f8c4b0bb92692a463409	Writes mStat[s]; source body: mStat[s]+=v;	mStat		mStat[s]	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:88;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	94	CPlayer::KilledThing	KilledThing(EKilledType type)	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:94-94	a91efa139a8d3730a60c208e05b0e881fbc61f12c10f9b42e7dbf0af81c83dc9	Writes mThingsKilled[type]; source body: mThingsKilled[type]++ ;	mThingsKilled		mThingsKilled[type]	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:94;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
